,student_id,name,age,gender,score,phone,city,email,date_of_join,course,attendance,status,gpa,remarks,money_spent,event_time,address_raw,profile_json,addr_city,addr_district,addr_postal,parsed_json,hobbies,skills.tech.python,skills.tech.excel,skills.tech.sql,skills.soft,family.siblings,family.income.father,family.income.mother,device1_type,device1_brand,device1_year,device2_type,device2_brand,device2_year
745,746,Sherri Alexander,21,Female,57.0,+1-215-490-4363,Brownchester,pattersonmarie@yahoo.com,2010-02-18 00:00:00,Data science,,inactive,,good,185.0,1990-11-11 00:00:00,"41485 Roach Park Suite 766, Joshuahaven","{""hobbies"": [""learn"", ""any""], ""skills"": {""tech"": {""python"": 2, ""excel"": 5, ""sql"": 3}, ""soft"": [""want"", ""outside""]}, ""family"": {""siblings"": 1, ""income"": {""father"": 1049, ""mother"": 512}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2024}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2018}]}",,,,"{'hobbies': ['learn', 'any'], 'skills': {'tech': {'python': 2, 'excel': 5, 'sql': 3}, 'soft': ['want', 'outside']}, 'family': {'siblings': 1, 'income': {'father': 1049, 'mother': 512}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2024}, {'type': 'phone', 'brand': 'Apple', 'year': 2018}]}","learn,any",2.0,5.0,3.0,"want,outside",1.0,1049.0,512.0,laptop,Lenovo,2024.0,phone,Apple,2018.0
746,747,,20,Male,84.0,,Sabrinamouth,austin07@comptonjohnson.com,2022-06-22 23:39:42,Python,87.0,inactive,0.0,good,205.0,1999-10-29 00:00:00,"8768 Tracy Wall Apt. 624, North Yolanda",,,,,,,,,,,,,,,,,,,
747,748,Tonya Bruce,18,Unknown,63.0,,Westhaven,davidlamb@longnunez.com,1972-07-24 00:00:00,Data science,,inactive,3.7,average,254.0,2004-07-31 00:00:00,"Pottsstad 30-kv, dom 38, Tashkent","{""hobbies"":[""minute"", ""morning""]}",Tashkent,,,"{'hobbies': ['minute', 'morning']}","minute,morning",,,,,,,,,,,,,
748,749,Jason Mack,20,Male,74.0,+1-453-192-7531,Derekmouth,millerpatrick@leach.info,2021-10-14 03:41:53,Data science,,active,0.0,,188.0,2000-11-11 01:10:00,"Ruthfort 25-kv, dom 28, Tashkent","{""hobbies"":[""often"", ""toward""]}",Tashkent,,,"{'hobbies': ['often', 'toward']}","often,toward",,,,,,,,,,,,,
749,750,Brandon Ryan,20,Male,83.0,,Potterborough,,2008-12-27 15:44:41,Data science,,pending,,good,174.0,2011-03-03 00:00:00,"5988 James Views, Mccormickhaven",,,,,,,,,,,,,,,,,,,
750,751,,20,Female,93.0,+1-629-612-1459,Alexanderview,njones@gmail.com,2014-07-31 23:32:00,Python,,inactive,4.5,good,74.0,1986-10-21 00:00:00,UZ 100245 Tashkent New Diamond,"{""hobbies"": [""land"", ""break""], ""skills"": {""tech"": {""python"": 1, ""excel"": 4, ""sql"": 1}, ""soft"": [""one"", ""understand""]}, ""family"": {""siblings"": 3, ""income"": {""father"": 1269, ""mother"": 226}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2024}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2023}]}",Tashkent,,100245,"{'hobbies': ['land', 'break'], 'skills': {'tech': {'python': 1, 'excel': 4, 'sql': 1}, 'soft': ['one', 'understand']}, 'family': {'siblings': 3, 'income': {'father': 1269, 'mother': 226}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2024}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2023}]}","land,break",1.0,4.0,1.0,"one,understand",3.0,1269.0,226.0,laptop,HP,2024.0,phone,Xiaomi,2023.0
751,752,Erica Stark,22,Female,90.0,,East Donald,,1981-03-03 00:00:00,Data science,99.0,active,4.5,excellent,264.0,2022-05-29 16:33:01,UZ 100332 Tashkent Kaylastad,"{""hobbies"": [""agent"", ""poor""], ""skills"": {""tech"": {""python"": 4, ""excel"": 5, ""sql"": 4}, ""soft"": [""various"", ""government""]}, ""family"": {""siblings"": 5, ""income"": {""father"": 1255, ""mother"": 1382}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2019}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2021}]}",Tashkent,,100332,"{'hobbies': ['agent', 'poor'], 'skills': {'tech': {'python': 4, 'excel': 5, 'sql': 4}, 'soft': ['various', 'government']}, 'family': {'siblings': 5, 'income': {'father': 1255, 'mother': 1382}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2019}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2021}]}","agent,poor",4.0,5.0,4.0,"various,government",5.0,1255.0,1382.0,laptop,Lenovo,2019.0,phone,Xiaomi,2021.0
752,753,,20,Male,63.0,+1-416-237-9974,Port Christopherside,,2015-12-12 00:00:00,Data science,,inactive,3.19,good,164.0,2018-01-30 06:48:00,"South Juliaburgh 19-kv, dom 9, Tashkent",,Tashkent,,,,,,,,,,,,,,,,,
753,754,Sarah Herrera,18,Male,,+1-557-907-2856,Port Elizabethshire,,2015-12-02 00:00:00,Data science,,inactive,0.0,excellent,95.0,2000-08-01 00:00:00,UZ 100158 Tashkent Katherinechester,,Tashkent,,100158,,,,,,,,,,,,,,,
754,755,Rebecca Williams,22,Female,57.0,+1-898-857-4205,South Joshuaburgh,ali@gmail.com,1981-05-05 22:20:00,Data science,,active,,excellent,139.0,1977-10-17 00:00:00,"East John 7-kv, dom 28, Tashkent","{""hobbies"": [""blood"", ""general""], ""skills"": {""tech"": {""python"": 5, ""excel"": 4, ""sql"": 3}, ""soft"": [""however"", ""door""]}, ""family"": {""siblings"": 3, ""income"": {""father"": 374, ""mother"": 370}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2018}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2021}]}",Tashkent,,,"{'hobbies': ['blood', 'general'], 'skills': {'tech': {'python': 5, 'excel': 4, 'sql': 3}, 'soft': ['however', 'door']}, 'family': {'siblings': 3, 'income': {'father': 374, 'mother': 370}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2018}, {'type': 'phone', 'brand': 'Apple', 'year': 2021}]}","blood,general",5.0,4.0,3.0,"however,door",3.0,374.0,370.0,laptop,Dell,2018.0,phone,Apple,2021.0
755,756,,19,Female,68.0,+1-784-022-4979,Ballardstad,ali@gmail.com,2008-02-11 00:00:00,Data science,,active,4.5,,181.0,2008-03-19 13:45:07,UZ 100780 Tashkent Lake Timothy,"{""hobbies"": [""whether"", ""size""], ""skills"": {""tech"": {""python"": 1, ""excel"": 5, ""sql"": 4}, ""soft"": [""art"", ""share""]}, ""family"": {""siblings"": 4, ""income"": {""father"": 716, ""mother"": 1323}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2024}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2019}]}",Tashkent,,100780,"{'hobbies': ['whether', 'size'], 'skills': {'tech': {'python': 1, 'excel': 5, 'sql': 4}, 'soft': ['art', 'share']}, 'family': {'siblings': 4, 'income': {'father': 716, 'mother': 1323}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2024}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2019}]}","whether,size",1.0,5.0,4.0,"art,share",4.0,716.0,1323.0,laptop,Dell,2024.0,phone,Xiaomi,2019.0
756,757,,19,Male,92.0,,Port Vickie,andrew24@yahoo.com,1994-07-24 00:00:00,Data science,,inactive,,excellent,178.0,1979-07-16 00:00:00,"BROKEN,ADDRESS,DATA,,,","{""hobbies"": [""product"", ""class""], ""skills"": {""tech"": {""python"": 3, ""excel"": 4, ""sql"": 2}, ""soft"": [""heart"", ""office""]}, ""family"": {""siblings"": 4, ""income"": {""father"": 1131, ""mother"": 694}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2023}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2020}]}",,,,"{'hobbies': ['product', 'class'], 'skills': {'tech': {'python': 3, 'excel': 4, 'sql': 2}, 'soft': ['heart', 'office']}, 'family': {'siblings': 4, 'income': {'father': 1131, 'mother': 694}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2023}, {'type': 'phone', 'brand': 'Samsung', 'year': 2020}]}","product,class",3.0,4.0,2.0,"heart,office",4.0,1131.0,694.0,laptop,HP,2023.0,phone,Samsung,2020.0
757,758,Kevin Chavez,20,Male,,,Paultown,,2023-10-17 09:26:29,Python,92.0,active,4.5,,118.0,1979-08-03 00:00:00,"38279 Johnson Junctions Apt. 058, Hopkinsshire","{""hobbies"": [""often"", ""seat""], ""skills"": {""tech"": {""python"": 4, ""excel"": 3, ""sql"": 2}, ""soft"": [""issue"", ""beat""]}, ""family"": {""siblings"": 1, ""income"": {""father"": 799, ""mother"": 686}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2018}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2019}]}",,,,"{'hobbies': ['often', 'seat'], 'skills': {'tech': {'python': 4, 'excel': 3, 'sql': 2}, 'soft': ['issue', 'beat']}, 'family': {'siblings': 1, 'income': {'father': 799, 'mother': 686}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2018}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2019}]}","often,seat",4.0,3.0,2.0,"issue,beat",1.0,799.0,686.0,laptop,Dell,2018.0,phone,Xiaomi,2019.0
758,759,Leslie Hubbard,21,Unknown,,+1-413-158-1431,Lake Jonport,harpersharon@yahoo.com,1971-12-17 00:00:00,Data science,,pending,,good,117.0,1995-12-08 00:00:00,"58426 James Burg, Markmouth",,,,,,,,,,,,,,,,,,,
759,760,Tracey Fields,18,Male,87.0,+1-389-103-3742,East Jonathanbury,ali@gmail.com,2006-03-05 00:00:00,Data science,,pending,3.99,average,195.0,1998-12-16 00:00:00,"74126 Smith Drives, North Geoffreyburgh",,,,,,,,,,,,,,,,,,,
760,761,,18,Male,90.0,+1-792-414-6936,Clarkport,mackenzie10@gmail.com,2011-04-10 17:37:29,Python,,inactive,3.7,excellent,62.0,1978-08-18 00:00:00,"18410 Richard Orchard Suite 816, Charlesside","{""hobbies"":[""floor"", ""special""]}",,,,"{'hobbies': ['floor', 'special']}","floor,special",,,,,,,,,,,,,
761,762,William Stewart,22,Female,,,Evansmouth,ali@gmail.com,2019-12-16 07:48:05,Python,95.0,pending,4.5,excellent,159.0,1978-02-20 00:00:00,"Apartment 32, Lake Christopher district, Tashkent, UZ, 100248","{""hobbies"": [""whose"", ""floor""], ""skills"": {""tech"": {""python"": 1, ""excel"": 4, ""sql"": 2}, ""soft"": [""clearly"", ""game""]}, ""family"": {""siblings"": 5, ""income"": {""father"": 513, ""mother"": 1236}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2023}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2019}]}",Tashkent, Lake Christopher,100248,"{'hobbies': ['whose', 'floor'], 'skills': {'tech': {'python': 1, 'excel': 4, 'sql': 2}, 'soft': ['clearly', 'game']}, 'family': {'siblings': 5, 'income': {'father': 513, 'mother': 1236}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2023}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2019}]}","whose,floor",1.0,4.0,2.0,"clearly,game",5.0,513.0,1236.0,laptop,Dell,2023.0,phone,Xiaomi,2019.0
762,763,,20,Male,94.0,,East Jenniferton,,2016-09-29 00:00:00,Data science,,inactive,,excellent,233.0,1983-06-23 00:00:00,"03154 Jessica Islands Apt. 709, New Kennethton","{""hobbies"": [""society"", ""money""], ""skills"": {""tech"": {""python"": 4, ""excel"": 5, ""sql"": 2}, ""soft"": [""such"", ""seem""]}, ""family"": {""siblings"": 4, ""income"": {""father"": 1284, ""mother"": 622}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2021}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2022}]}",,,,"{'hobbies': ['society', 'money'], 'skills': {'tech': {'python': 4, 'excel': 5, 'sql': 2}, 'soft': ['such', 'seem']}, 'family': {'siblings': 4, 'income': {'father': 1284, 'mother': 622}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2021}, {'type': 'phone', 'brand': 'Apple', 'year': 2022}]}","society,money",4.0,5.0,2.0,"such,seem",4.0,1284.0,622.0,laptop,Dell,2021.0,phone,Apple,2022.0
763,764,,19,Female,90.0,,West Jessicafort,james82@smith.com,2014-07-07 06:59:14,Data science,,active,,excellent,251.0,2002-06-19 00:00:00,UZ 100103 Tashkent East Amberburgh,"{""hobbies"": [""ask"", ""threat""], ""skills"": {""tech"": {""python"": 3, ""excel"": 3, ""sql"": 3}, ""soft"": [""ok"", ""they""]}, ""family"": {""siblings"": 2, ""income"": {""father"": 1394, ""mother"": 909}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2023}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2018}]}",Tashkent,,100103,"{'hobbies': ['ask', 'threat'], 'skills': {'tech': {'python': 3, 'excel': 3, 'sql': 3}, 'soft': ['ok', 'they']}, 'family': {'siblings': 2, 'income': {'father': 1394, 'mother': 909}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2023}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2018}]}","ask,threat",3.0,3.0,3.0,"ok,they",2.0,1394.0,909.0,laptop,Lenovo,2023.0,phone,Xiaomi,2018.0
764,765,Tammy Garcia,18,Unknown,90.0,,South Dorischester,ali@gmail.com,2010-04-24 00:00:00,Data science,,pending,,excellent,197.0,2005-12-10 00:00:00,"57963 Rachel Lock, Kevinhaven","{""hobbies"": [""mind"", ""even""], ""skills"": {""tech"": {""python"": 2, ""excel"": 3, ""sql"": 4}, ""soft"": [""reduce"", ""learn""]}, ""family"": {""siblings"": 1, ""income"": {""father"": 483, ""mother"": 213}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2018}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2021}]}",,,,"{'hobbies': ['mind', 'even'], 'skills': {'tech': {'python': 2, 'excel': 3, 'sql': 4}, 'soft': ['reduce', 'learn']}, 'family': {'siblings': 1, 'income': {'father': 483, 'mother': 213}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2018}, {'type': 'phone', 'brand': 'Apple', 'year': 2021}]}","mind,even",2.0,3.0,4.0,"reduce,learn",1.0,483.0,213.0,laptop,HP,2018.0,phone,Apple,2021.0
765,766,Mr. Andre Miller,21,Female,,+1-076-315-1587,Garrettstad,,1973-06-17 06:27:00,Data science,65.0,inactive,,excellent,60.0,1990-12-29 00:00:00,UZ 100834 Tashkent South Kathrynberg,,Tashkent,,100834,,,,,,,,,,,,,,,
766,767,Angelica Holmes,20,Male,,,Lake Matthew,ricemelanie@gmail.com,2008-07-04 00:00:00,Data science,75.0,inactive,4.5,good,188.0,2022-01-14 01:33:05,"Apartment 39, Williamsshire district, Tashkent, UZ, 100365","{""hobbies"":[""western"", ""last""]}",Tashkent, Williamsshire,100365,"{'hobbies': ['western', 'last']}","western,last",,,,,,,,,,,,,
767,768,Jonathan Doyle,20,Female,76.0,+1-753-657-7382,Walkerhaven,ericray@yahoo.com,2022-11-11 07:54:28,Python,,active,0.0,average,123.0,2024-08-03 00:00:00,"BROKEN,ADDRESS,DATA,,,",,,,,,,,,,,,,,,,,,,
768,769,,20,Female,90.0,,Saraville,ali@gmail.com,2012-08-16 21:43:55,Data science,,inactive,1.54,good,279.0,1991-12-10 00:00:00,"East Alexchester 14-kv, dom 31, Tashkent","{""hobbies"": [""test"", ""reveal""], ""skills"": {""tech"": {""python"": 1, ""excel"": 1, ""sql"": 4}, ""soft"": [""national"", ""but""]}, ""family"": {""siblings"": 4, ""income"": {""father"": 404, ""mother"": 737}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2023}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2023}]}",Tashkent,,,"{'hobbies': ['test', 'reveal'], 'skills': {'tech': {'python': 1, 'excel': 1, 'sql': 4}, 'soft': ['national', 'but']}, 'family': {'siblings': 4, 'income': {'father': 404, 'mother': 737}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2023}, {'type': 'phone', 'brand': 'Apple', 'year': 2023}]}","test,reveal",1.0,1.0,4.0,"national,but",4.0,404.0,737.0,laptop,Lenovo,2023.0,phone,Apple,2023.0
769,770,Gene Gill,20,Female,55.0,+1-874-083-3901,Port Angelberg,angeladavis@crawford.org,2024-11-23 08:36:44,Data science,,inactive,3.7,good,299.0,1985-04-24 11:22:00,UZ 100052 Tashkent Samanthatown,"{""hobbies"": [""money"", ""expect""], ""skills"": {""tech"": {""python"": 2, ""excel"": 3, ""sql"": 2}, ""soft"": [""paper"", ""bit""]}, ""family"": {""siblings"": 1, ""income"": {""father"": 376, ""mother"": 1305}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2016}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2021}]}",Tashkent,,100052,"{'hobbies': ['money', 'expect'], 'skills': {'tech': {'python': 2, 'excel': 3, 'sql': 2}, 'soft': ['paper', 'bit']}, 'family': {'siblings': 1, 'income': {'father': 376, 'mother': 1305}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2016}, {'type': 'phone', 'brand': 'Samsung', 'year': 2021}]}","money,expect",2.0,3.0,2.0,"paper,bit",1.0,376.0,1305.0,laptop,HP,2016.0,phone,Samsung,2021.0
770,771,,21,Male,90.0,+1-427-976-9186,Jenniferburgh,,1996-09-29 00:00:00,Data science,,active,,average,184.0,1993-12-02 22:20:25,"Pamelaburgh 11-kv, dom 21, Tashkent",,Tashkent,,,,,,,,,,,,,,,,,
771,772,Christopher Sullivan,20,Female,77.0,+1-435-345-9683,Joshuaside,hunter62@vazquezlewis.com,1988-10-16 00:00:00,Python,,active,4.5,excellent,296.0,1991-02-09 20:50:41,UZ 100672 Tashkent East Jacobshire,"{""hobbies"": [""short"", ""number""], ""skills"": {""tech"": {""python"": 3, ""excel"": 1, ""sql"": 5}, ""soft"": [""occur"", ""open""]}, ""family"": {""siblings"": 5, ""income"": {""father"": 1495, ""mother"": 772}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2024}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2023}]}",Tashkent,,100672,"{'hobbies': ['short', 'number'], 'skills': {'tech': {'python': 3, 'excel': 1, 'sql': 5}, 'soft': ['occur', 'open']}, 'family': {'siblings': 5, 'income': {'father': 1495, 'mother': 772}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2024}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2023}]}","short,number",3.0,1.0,5.0,"occur,open",5.0,1495.0,772.0,laptop,Lenovo,2024.0,phone,Xiaomi,2023.0
772,773,Tracy Austin,0,Male,,,South Ivanburgh,,1980-01-31 23:10:42,Data science,,inactive,,,109.0,2022-06-24 23:18:49,UZ 100291 Tashkent West Andrew,"{""hobbies"":[""boy"", ""single""]}",Tashkent,,100291,"{'hobbies': ['boy', 'single']}","boy,single",,,,,,,,,,,,,
773,774,Kristina Anderson,18,Female,89.0,,East Jill,jake25@mcgee.com,1991-04-21 04:36:49,Data science,79.0,inactive,,excellent,85.0,1994-03-13 11:19:00,"BROKEN,ADDRESS,DATA,,,","{""hobbies"": [""ever"", ""down""], ""skills"": {""tech"": {""python"": 4, ""excel"": 2, ""sql"": 2}, ""soft"": [""turn"", ""gun""]}, ""family"": {""siblings"": 3, ""income"": {""father"": 362, ""mother"": 641}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2018}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2023}]}",,,,"{'hobbies': ['ever', 'down'], 'skills': {'tech': {'python': 4, 'excel': 2, 'sql': 2}, 'soft': ['turn', 'gun']}, 'family': {'siblings': 3, 'income': {'father': 362, 'mother': 641}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2018}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2023}]}","ever,down",4.0,2.0,2.0,"turn,gun",3.0,362.0,641.0,laptop,Dell,2018.0,phone,Xiaomi,2023.0
774,775,Chelsea Thompson,18,Female,90.0,+1-746-584-3276,Claystad,jgaines@yahoo.com,2021-05-13 00:00:00,Data science,,inactive,,good,239.0,1996-02-16 00:11:40,UZ 100223 Tashkent North Julie,"{""hobbies"": [""from"", ""already""], ""skills"": {""tech"": {""python"": 4, ""excel"": 2, ""sql"": 3}, ""soft"": [""magazine"", ""place""]}, ""family"": {""siblings"": 5, ""income"": {""father"": 1061, ""mother"": 281}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2021}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2022}]}",Tashkent,,100223,"{'hobbies': ['from', 'already'], 'skills': {'tech': {'python': 4, 'excel': 2, 'sql': 3}, 'soft': ['magazine', 'place']}, 'family': {'siblings': 5, 'income': {'father': 1061, 'mother': 281}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2021}, {'type': 'phone', 'brand': 'Samsung', 'year': 2022}]}","from,already",4.0,2.0,3.0,"magazine,place",5.0,1061.0,281.0,laptop,Dell,2021.0,phone,Samsung,2022.0
775,776,Madison James,0,Female,73.0,+1-007-598-0702,East Dylan,ali@gmail.com,2007-11-01 17:58:00,Data science,,inactive,3.7,good,265.0,1998-04-22 14:38:00,"BROKEN,ADDRESS,DATA,,,","{""hobbies"": [""paper"", ""chance""], ""skills"": {""tech"": {""python"": 3, ""excel"": 3, ""sql"": 1}, ""soft"": [""economy"", ""let""]}, ""family"": {""siblings"": 0, ""income"": {""father"": 773, ""mother"": 1052}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2024}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2019}]}",,,,"{'hobbies': ['paper', 'chance'], 'skills': {'tech': {'python': 3, 'excel': 3, 'sql': 1}, 'soft': ['economy', 'let']}, 'family': {'siblings': 0, 'income': {'father': 773, 'mother': 1052}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2024}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2019}]}","paper,chance",3.0,3.0,1.0,"economy,let",0.0,773.0,1052.0,laptop,Lenovo,2024.0,phone,Xiaomi,2019.0
776,777,Adam Barnes,20,Female,90.0,+1-116-940-6186,Lake Nicoleton,jeffrey42@kelly.com,2024-01-25 07:14:00,Data science,93.0,pending,3.7,excellent,176.0,2021-08-02 11:45:22,"10288 Charles Expressway, Davidshire","{""hobbies"":[""majority"", ""size""]}",,,,"{'hobbies': ['majority', 'size']}","majority,size",,,,,,,,,,,,,
777,778,Tony Holland,20,Male,,,Heathermouth,melissa71@yahoo.com,1998-07-08 00:00:00,Data science,84.0,active,0.0,excellent,260.0,1978-01-09 09:40:35,"0850 Norma Manor Apt. 789, Port Aprilshire","{""hobbies"":[""conference"", ""clear""]}",,,,"{'hobbies': ['conference', 'clear']}","conference,clear",,,,,,,,,,,,,
778,779,,20,Female,89.0,,North Jennifer,jacqueline67@lopez.info,2021-01-06 06:54:32,Data science,98.0,active,3.7,excellent,78.0,2021-09-26 08:40:10,"Lake Katherine 9-kv, dom 42, Tashkent","{""hobbies"": [""forget"", ""capital""], ""skills"": {""tech"": {""python"": 3, ""excel"": 3, ""sql"": 5}, ""soft"": [""memory"", ""reveal""]}, ""family"": {""siblings"": 3, ""income"": {""father"": 606, ""mother"": 211}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2017}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2021}]}",Tashkent,,,"{'hobbies': ['forget', 'capital'], 'skills': {'tech': {'python': 3, 'excel': 3, 'sql': 5}, 'soft': ['memory', 'reveal']}, 'family': {'siblings': 3, 'income': {'father': 606, 'mother': 211}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2017}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2021}]}","forget,capital",3.0,3.0,5.0,"memory,reveal",3.0,606.0,211.0,laptop,Dell,2017.0,phone,Xiaomi,2021.0
779,780,Elizabeth Carrillo,21,Female,89.0,+1-727-043-1621,Ayalaport,,2020-04-28 00:00:00,Python,69.0,active,4.5,excellent,164.0,2009-06-19 12:52:45,"Apartment 23, East Matthew district, Tashkent, UZ, 100465",,Tashkent, East Matthew,100465,,,,,,,,,,,,,,,
